entity_id,entity_type,timestamp,source_ip,geo_location,resource_accessed,auth_method,session_duration,command_sequence,device_fingerprint,browser,operating_system,login_result,risk_score,attack_type,label,hour,day,weekday,is_weekend_flag,month,is_office_hours,is_weekend,is_sensitive_resource,long_session,failed_login,new_device,resource_frequency,hour_sin,hour_cos,session_duration_normalized,prediction,risk_level,explanation
dev_0008,0,2026-05-09 14:31:40.000000,192.168.162.82,3,8,4,214,9,03efd209-f2ee-4eaa-9c68-09e209b5a94e,4,2,1,30,Normal,0,14,9,5,1,5,1,1,1,0,0,0,0.36774193548387096,-0.4999999999999997,-0.8660254037844388,0.0349146110056926,0,Medium,"Weekend login, Sensitive resource"
user_0031,2,2026-06-16 18:52:11.000000,10.97.151.243,3,3,2,480,3,d16a797d-7435-459b-b43f-826b202d1d8c,1,1,1,20,Normal,0,18,16,1,0,6,1,0,1,0,0,0,0.32934131736526945,-1.0,-1.8369701987210297e-16,0.08538899430740038,0,Low,Sensitive resource
user_0005,2,2026-05-06 11:12:46.000000,10.47.194.9,8,1,4,805,10,e03d7c74-4a2a-4966-b026-0f9cb6700500,3,4,1,20,Normal,0,11,6,2,0,5,1,0,1,0,0,0,0.32653061224489793,0.258819045102521,-0.9659258262890682,0.14705882352941177,0,Low,Sensitive resource
user_0010,2,2026-05-20 12:08:12.000000,192.168.112.163,6,7,4,548,6,8bf3157a-4510-461a-8ef8-40d6ad1fbf1b,1,5,1,20,Normal,0,12,20,2,0,5,1,0,1,0,0,0,0.30612244897959184,1.2246467991473532e-16,-1.0,0.098292220113852,0,Low,Sensitive resource
svc_0005,1,2026-06-29 03:53:23.000000,192.168.55.241,6,1,2,382,12,5d57a325-a039-4e37-a135-f5bfc828ada6,2,3,1,35,Normal,0,3,29,0,0,6,0,0,1,0,0,0,0.33163265306122447,0.7071067811865476,0.7071067811865476,0.0667931688804554,0,Medium,"Off-hour login, Sensitive resource"
user_0022,2,2026-06-16 12:30:15.000000,10.115.32.95,3,3,0,302,3,a31b62cd-24cf-4f72-9697-644e42c0690c,2,0,1,20,Normal,0,12,16,1,0,6,1,0,1,0,0,0,0.32903225806451614,1.2246467991473532e-16,-1.0,0.05161290322580645,0,Low,Sensitive resource
user_0002,2,2026-07-04 12:57:19.000000,192.168.44.53,5,3,0,369,3,8e0148f7-9de8-4a46-a286-6c4a26c50ebc,1,2,1,30,Normal,0,12,4,5,1,7,1,1,1,0,0,0,0.3592814371257485,1.2246467991473532e-16,-1.0,0.06432637571157496,0,Medium,"Weekend login, Sensitive resource"
svc_0001,1,2026-06-11 05:40:11.000000,192.168.218.125,4,10,2,614,11,94021491-d8ae-437d-81ef-98192c57478e,0,4,1,15,Normal,0,5,11,3,0,6,0,0,0,0,0,0,0.3258426966292135,0.9659258262890683,0.25881904510252074,0.11081593927893738,0,Low,Off-hour login
user_0014,2,2026-05-22 17:44:43.000000,10.81.216.172,0,2,1,704,2,7ecf9e90-0d56-4a91-a9e3-82f599d34e96,0,3,1,0,Normal,0,17,22,4,0,5,1,0,0,0,0,0,0.4,-0.9659258262890683,-0.25881904510252063,0.12789373814041746,0,Low,No risk indicators
user_0039,2,2026-07-10 09:46:27.000000,172.22.175.175,3,1,3,735,12,6c64bc02-2d28-4114-950a-49fae1541646,4,5,1,20,Normal,0,9,10,4,0,7,1,0,1,0,0,0,0.27218934911242604,0.7071067811865476,-0.7071067811865475,0.13377609108159394,0,Low,Sensitive resource
user_0010,2,2026-06-17 18:33:38.000000,192.168.112.204,6,1,4,533,12,8bf3157a-4510-461a-8ef8-40d6ad1fbf1b,1,5,1,20,Normal,0,18,17,2,0,6,1,0,1,0,0,0,0.32142857142857145,-1.0,-1.8369701987210297e-16,0.09544592030360531,0,Low,Sensitive resource
user_0016,2,2026-06-18 13:14:52.000000,10.232.1.68,3,7,3,444,6,341504dd-8221-44e1-a3e3-4a467f4260aa,2,0,1,20,Normal,0,13,18,3,0,6,1,0,1,0,0,0,0.34104046242774566,-0.2588190451025208,-0.9659258262890683,0.07855787476280834,0,Low,Sensitive resource
user_0003,2,2026-07-08 08:52:45.000000,192.168.13.225,0,10,1,672,11,577b0707-ee51-410f-a6ba-80e16d44de82,2,3,1,0,Normal,0,8,8,2,0,7,1,0,0,0,0,0,0.39263803680981596,0.8660254037844387,-0.4999999999999998,0.12182163187855788,0,Low,No risk indicators
user_0001,2,2026-06-18 11:52:49.000000,192.168.57.125,6,1,3,527,10,37d4a96c-874f-407e-ac71-59c3c745b2da,2,2,1,20,Normal,0,11,18,3,0,6,1,0,1,0,0,0,0.40437158469945356,0.258819045102521,-0.9659258262890682,0.09430740037950665,0,Low,Sensitive resource
user_0005,2,2026-05-11 18:27:37.000000,10.47.194.86,8,1,4,636,12,e03d7c74-4a2a-4966-b026-0f9cb6700500,3,4,1,20,Normal,0,18,11,0,0,5,1,0,1,0,0,0,0.32653061224489793,-1.0,-1.8369701987210297e-16,0.11499051233396584,0,Low,Sensitive resource
dev_0003,0,2026-06-09 20:03:57.000000,172.22.220.100,1,8,4,380,9,c5e3a45d-0416-4be1-a9de-a7b4d9e5d73c,2,0,1,35,Normal,0,20,9,1,0,6,0,0,1,0,0,0,0.32298136645962733,-0.8660254037844386,0.5000000000000001,0.06641366223908918,0,Medium,"Off-hour login, Sensitive resource"
user_0037,2,2026-06-06 15:39:21.000000,10.125.189.129,3,4,1,213,4,35398fc2-c65e-4cb6-8fa3-1f63cf498aa2,3,0,1,10,Normal,0,15,6,5,1,6,1,1,0,0,0,0,0.3485714285714286,-0.7071067811865471,-0.7071067811865479,0.034724857685009484,0,Low,Weekend login
user_0033,2,2026-05-28 11:54:31.000000,10.34.120.46,6,2,3,728,2,e0702736-5748-47af-832c-a00d590e623f,0,0,1,0,Normal,0,11,28,3,0,5,1,0,0,0,0,0,0.34177215189873417,0.258819045102521,-0.9659258262890682,0.13244781783681214,0,Low,No risk indicators
user_0028,2,2026-06-18 20:50:04.000000,172.23.38.207,5,4,3,898,4,46efdefd-93ab-45ce-af8a-f7ed84cf14a1,0,4,1,15,Normal,0,20,18,3,0,6,0,0,0,0,0,0,0.33121019108280253,-0.8660254037844386,0.5000000000000001,0.16470588235294117,0,Low,Off-hour login
svc_0009,1,2026-07-05 21:46:28.000000,172.22.130.8,5,1,0,807,10,24c6dd4c-bba2-49cd-a3c0-89940f328f7f,0,0,1,45,Normal,0,21,5,6,1,7,0,1,1,0,0,0,0.3148148148148148,-0.7071067811865477,0.7071067811865474,0.14743833017077798,0,Medium,"Off-hour login, Weekend login, Sensitive resource"
user_0013,2,2026-05-29 08:00:51.000000,172.28.185.253,1,10,3,354,11,e8a4f7eb-1bcc-4f70-b59e-49bd63602b61,1,4,1,0,Normal,0,8,29,4,0,5,1,0,0,0,0,0,0.36645962732919257,0.8660254037844387,-0.4999999999999998,0.06148007590132827,0,Low,No risk indicators
user_0011,2,2026-07-20 17:42:11.000000,172.18.108.224,6,1,4,400,12,f32d7071-b794-46a8-8768-7ff71d311afe,4,3,1,20,Normal,0,17,20,0,0,7,1,0,1,0,0,0,0.3509933774834437,-0.9659258262890683,-0.25881904510252063,0.07020872865275142,0,Low,Sensitive resource
user_0031,2,2026-06-13 09:57:55.000000,10.97.151.130,3,3,2,610,3,d16a797d-7435-459b-b43f-826b202d1d8c,1,1,1,30,Normal,0,9,13,5,1,6,1,1,1,0,0,0,0.32934131736526945,0.7071067811865476,-0.7071067811865475,0.11005692599620494,0,Medium,"Weekend login, Sensitive resource"
svc_0002,1,2026-04-28 19:38:18.000000,192.168.75.170,7,10,2,763,11,6dc430cf-d03e-4a9a-8eef-11613a2611d2,3,4,1,15,Normal,0,19,28,1,0,4,0,0,0,0,0,0,0.4,-0.9659258262890684,0.2588190451025203,0.13908918406072107,0,Low,Off-hour login
user_0002,2,2026-07-05 14:15:02.000000,192.168.44.191,5,3,0,494,3,8e0148f7-9de8-4a46-a286-6c4a26c50ebc,1,2,1,30,Normal,0,14,5,6,1,7,1,1,1,0,0,0,0.3592814371257485,-0.4999999999999997,-0.8660254037844388,0.08804554079696394,0,Medium,"Weekend login, Sensitive resource"
user_0002,2,2026-05-31 01:25:09.000000,192.168.44.130,5,3,0,1119,3,8e0148f7-9de8-4a46-a286-6c4a26c50ebc,1,2,1,45,Normal,0,1,31,6,1,5,0,1,1,0,0,0,0.3592814371257485,0.25881904510252074,0.9659258262890683,0.2066413662239089,0,Medium,"Off-hour login, Weekend login, Sensitive resource"
user_0027,2,2026-06-02 17:54:56.000000,10.127.98.32,4,4,2,859,4,9af1c663-ba5e-4a3e-bc58-78f28d6b95b1,4,2,1,0,Normal,0,17,2,1,0,6,1,0,0,0,0,0,0.3806818181818182,-0.9659258262890683,-0.25881904510252063,0.15730550284629982,0,Low,No risk indicators
dev_0004,0,2026-06-22 10:48:24.000000,192.168.86.218,9,6,2,704,7,4dfeaaab-a98f-4fc9-aa42-b7be7677378f,2,1,1,20,Normal,0,10,22,0,0,6,1,0,1,0,0,0,0.36,0.49999999999999994,-0.8660254037844387,0.12789373814041746,0,Low,Sensitive resource
svc_0004,1,2026-06-10 23:55:40.000000,10.211.12.143,0,0,0,799,0,e9992184-531c-431b-adac-b062b0f934bc,2,5,1,15,Normal,0,23,10,2,0,6,0,0,0,0,0,0,0.3375796178343949,-0.25881904510252157,0.9659258262890681,0.1459203036053131,0,Low,Off-hour login
user_0034,2,2026-05-31 01:33:44.000000,192.168.41.156,8,3,2,926,3,7311a3a2-124e-4295-a182-2d24701a7ef7,0,5,1,45,Normal,0,1,31,6,1,5,0,1,1,0,0,0,0.2978723404255319,0.25881904510252074,0.9659258262890683,0.1700189753320683,0,Medium,"Off-hour login, Weekend login, Sensitive resource"
user_0038,2,2026-07-06 09:44:40.000000,10.153.53.113,9,2,2,297,2,94340351-1f55-47c2-bdb6-1f12d855844a,0,2,1,0,Normal,0,9,6,0,0,7,1,0,0,0,0,0,0.3048780487804878,0.7071067811865476,-0.7071067811865475,0.050664136622390894,0,Low,No risk indicators
user_0015,2,2026-05-31 18:31:19.000000,172.16.58.25,2,3,4,327,3,d1d7bac8-d450-48cc-8687-b0f5d9d97b11,1,5,1,30,Normal,0,18,31,6,1,5,1,1,1,0,0,0,0.33986928104575165,-1.0,-1.8369701987210297e-16,0.05635673624288425,0,Medium,"Weekend login, Sensitive resource"
user_0036,2,2026-06-11 09:56:46.000000,10.234.51.1,3,10,2,592,11,9f7b0e49-3dc8-4763-9238-7a6e4d9eb10c,3,2,1,0,Normal,0,9,11,3,0,6,1,0,0,0,0,0,0.3058823529411765,0.7071067811865476,-0.7071067811865475,0.10664136622390892,0,Low,No risk indicators
user_0022,2,2026-05-14 16:46:30.000000,10.115.32.112,3,2,0,686,2,a31b62cd-24cf-4f72-9697-644e42c0690c,2,0,1,0,Normal,0,16,14,3,0,5,1,0,0,0,0,0,0.36774193548387096,-0.8660254037844385,-0.5000000000000004,0.12447817836812144,0,Low,No risk indicators
user_0004,2,2026-06-22 16:06:16.000000,172.16.81.77,7,7,2,991,6,c1084433-e9e2-46ea-8099-cfac42dfb133,2,2,1,20,Normal,0,16,22,0,0,6,1,0,1,0,0,0,0.3176470588235294,-0.8660254037844385,-0.5000000000000004,0.18235294117647058,0,Low,Sensitive resource
user_0032,2,2026-05-01 10:38:05.000000,10.25.244.136,5,3,0,571,3,3e4da5e7-f91f-470a-8a69-4be6ed39df33,0,4,1,20,Normal,0,10,1,4,0,5,1,0,1,0,0,0,0.41333333333333333,0.49999999999999994,-0.8660254037844387,0.10265654648956357,0,Low,Sensitive resource
user_0025,2,2026-07-25 12:34:24.000000,172.22.48.196,2,1,4,746,12,e7ed4954-eb4d-4d0f-944d-6bf6600bc757,4,3,1,30,Normal,0,12,25,5,1,7,1,1,1,0,0,0,0.3764705882352941,1.2246467991473532e-16,-1.0,0.13586337760910816,0,Medium,"Weekend login, Sensitive resource"
svc_0010,1,2026-05-28 07:29:03.000000,172.29.35.254,9,10,2,556,11,67630e3e-9b3d-4703-9e69-15d4e248ed2f,3,0,1,15,Normal,0,7,28,3,0,5,0,0,0,0,0,0,0.36363636363636365,0.9659258262890683,-0.25881904510252063,0.09981024667931689,0,Low,Off-hour login
user_0010,2,2026-06-20 11:37:11.000000,192.168.112.204,6,7,4,885,6,8bf3157a-4510-461a-8ef8-40d6ad1fbf1b,1,5,1,30,Normal,0,11,20,5,1,6,1,1,1,0,0,0,0.30612244897959184,0.258819045102521,-0.9659258262890682,0.16223908918406071,0,Medium,"Weekend login, Sensitive resource"
user_0021,2,2026-05-21 08:07:17.000000,192.168.159.234,1,1,3,703,12,f1e804c2-7940-4782-a7b6-59ff942c79f4,0,3,1,20,Normal,0,8,21,3,0,5,1,0,1,0,0,0,0.3181818181818182,0.8660254037844387,-0.4999999999999998,0.12770398481973436,0,Low,Sensitive resource
user_0003,2,2026-07-24 08:15:30.000000,192.168.13.173,0,10,1,374,11,577b0707-ee51-410f-a6ba-80e16d44de82,2,3,1,0,Normal,0,8,24,4,0,7,1,0,0,0,0,0,0.39263803680981596,0.8660254037844387,-0.4999999999999998,0.06527514231499051,0,Low,No risk indicators
user_0035,2,2026-05-17 03:47:43.000000,10.160.122.33,7,7,3,448,6,f07218bf-f0f3-4a94-867d-66f667504c9e,4,5,1,45,Normal,0,3,17,6,1,5,0,1,1,0,0,0,0.36470588235294116,0.7071067811865476,0.7071067811865476,0.0793168880455408,0,Medium,"Off-hour login, Weekend login, Sensitive resource"
dev_0008,0,2026-05-07 02:18:24.000000,192.168.162.191,3,8,4,739,9,03efd209-f2ee-4eaa-9c68-09e209b5a94e,4,2,1,35,Normal,0,2,7,3,0,5,0,0,1,0,0,0,0.36774193548387096,0.49999999999999994,0.8660254037844387,0.13453510436432636,0,Medium,"Off-hour login, Sensitive resource"
user_0009,2,2026-05-16 17:23:26.000000,192.168.87.180,4,1,2,281,10,23abb625-40c9-4a2a-bbc3-d1d58d0aea3a,4,3,1,30,Normal,0,17,16,5,1,5,1,1,1,0,0,0,0.3333333333333333,-0.9659258262890683,-0.25881904510252063,0.0476280834914611,0,Medium,"Weekend login, Sensitive resource"
user_0017,2,2026-05-04 13:44:07.000000,192.168.152.82,8,3,2,633,3,16c776ae-77d7-47a5-a047-2b1f5d82656f,2,2,1,20,Normal,0,13,4,0,0,5,1,0,1,0,0,0,0.29213483146067415,-0.2588190451025208,-0.9659258262890683,0.11442125237191651,0,Low,Sensitive resource
user_0024,2,2026-06-16 06:40:36.000000,145.205.125.161,8,3,4,285,3,5cff8913-d46f-4c2c-bdf1-c5a4b4669854,4,2,0,75,Credential Stuffing,1,6,16,1,0,6,0,0,1,0,1,0,0.33112582781456956,1.0,6.123233995736766e-17,0.04838709677419355,1,Critical,"Off-hour login, Sensitive resource, Failed login, Isolation Forest anomaly"
user_0005,2,2026-06-06 15:29:43.000000,10.47.194.133,8,2,4,765,2,e03d7c74-4a2a-4966-b026-0f9cb6700500,3,4,1,10,Normal,0,15,6,5,1,6,1,1,0,0,0,0,0.3469387755102041,-0.7071067811865471,-0.7071067811865479,0.13946869070208728,0,Low,Weekend login
svc_0010,1,2026-06-18 04:37:19.000000,172.29.35.147,9,8,2,581,9,67630e3e-9b3d-4703-9e69-15d4e248ed2f,3,0,1,35,Normal,0,4,18,3,0,6,0,0,1,0,0,0,0.38181818181818183,0.8660254037844386,0.5000000000000001,0.10455407969639469,0,Medium,"Off-hour login, Sensitive resource"
user_0040,2,2026-07-20 13:59:56.000000,10.216.141.15,4,0,4,508,0,385be631-cffa-4ba1-a00d-8b72bb9920a7,3,2,1,0,Normal,0,13,20,0,0,7,1,0,0,0,0,0,0.2710843373493976,-0.2588190451025208,-0.9659258262890683,0.09070208728652751,0,Low,No risk indicators
user_0030,2,2026-07-15 11:13:40.000000,10.199.135.186,0,0,4,878,0,dab42e8b-d88d-4639-ab93-84affb134023,0,1,1,0,Normal,0,11,15,2,0,7,1,0,0,0,0,0,0.2958579881656805,0.258819045102521,-0.9659258262890682,0.16091081593927894,0,Low,No risk indicators
user_0025,2,2026-07-02 18:32:23.000000,172.22.48.107,2,4,4,562,4,e7ed4954-eb4d-4d0f-944d-6bf6600bc757,4,3,1,0,Normal,0,18,2,3,0,7,1,0,0,0,0,0,0.24705882352941178,-1.0,-1.8369701987210297e-16,0.10094876660341556,0,Low,No risk indicators
user_0007,2,2026-05-20 16:00:43.000000,10.35.23.186,9,1,4,561,10,fe4f4d53-3b9a-4386-b718-578b0d1a02cb,2,4,1,20,Normal,0,16,20,2,0,5,1,0,1,0,0,0,0.3719512195121951,-0.8660254037844385,-0.5000000000000004,0.10075901328273244,0,Low,Sensitive resource
user_0004,2,2026-06-29 13:07:21.000000,172.16.81.234,7,4,2,883,4,c1084433-e9e2-46ea-8099-cfac42dfb133,2,2,1,0,Normal,0,13,29,0,0,6,1,0,0,0,0,0,0.32941176470588235,-0.2588190451025208,-0.9659258262890683,0.1618595825426945,0,Low,No risk indicators
user_0007,2,2026-07-20 15:16:59.000000,10.35.23.235,9,1,4,448,12,fe4f4d53-3b9a-4386-b718-578b0d1a02cb,2,4,1,20,Normal,0,15,20,0,0,7,1,0,1,0,0,0,0.3719512195121951,-0.7071067811865471,-0.7071067811865479,0.0793168880455408,0,Low,Sensitive resource
user_0012,2,2026-07-25 08:00:30.000000,10.135.71.2,3,3,1,257,3,b767da4b-2996-43e9-bba5-39c4f7f01fef,3,1,1,30,Normal,0,8,25,5,1,7,1,1,1,0,0,0,0.2976190476190476,0.8660254037844387,-0.4999999999999998,0.043074003795066415,0,Medium,"Weekend login, Sensitive resource"
user_0014,2,2026-07-18 10:43:19.000000,10.81.216.51,0,3,1,581,3,7ecf9e90-0d56-4a91-a9e3-82f599d34e96,0,3,1,30,Normal,0,10,18,5,1,7,1,1,1,0,0,0,0.2714285714285714,0.49999999999999994,-0.8660254037844387,0.10455407969639469,0,Medium,"Weekend login, Sensitive resource"
dev_0009,0,2026-05-05 03:21:10.000000,172.24.126.6,6,6,3,563,7,7e258f18-160b-4a2c-bf80-a9e1e2d5eac2,3,3,1,35,Normal,0,3,5,1,0,5,0,0,1,0,0,0,0.3448275862068966,0.7071067811865476,0.7071067811865476,0.10113851992409867,0,Medium,"Off-hour login, Sensitive resource"
user_0030,2,2026-05-18 22:36:55.000000,10.199.135.89,0,0,4,946,0,dab42e8b-d88d-4639-ab93-84affb134023,0,1,1,15,Normal,0,22,18,0,0,5,0,0,0,0,0,0,0.2958579881656805,-0.5000000000000004,0.8660254037844384,0.17381404174573056,0,Low,Off-hour login
svc_0007,1,2026-06-20 07:11:02.000000,172.27.204.78,7,0,2,738,0,5edd09e9-9d87-49a4-8977-a9d5095bda0f,2,0,1,25,Normal,0,7,20,5,1,6,0,1,0,0,0,0,0.37267080745341613,0.9659258262890683,-0.25881904510252063,0.13434535104364326,0,Medium,"Off-hour login, Weekend login"
dev_0010,0,2026-06-29 10:10:44.000000,192.168.146.249,2,5,0,448,1,a8e21831-21fe-49b6-a148-5fca88e12937,0,4,1,0,Normal,0,10,29,0,0,6,1,0,0,0,0,0,0.3471502590673575,0.49999999999999994,-0.8660254037844387,0.0793168880455408,0,Low,No risk indicators
dev_0007,0,2026-05-04 13:40:53.000000,10.90.237.154,9,5,4,684,1,b7bb20a4-6690-449d-8f73-2988644ae253,4,2,1,0,Normal,0,13,4,0,0,5,1,0,0,0,0,0,0.3105263157894737,-0.2588190451025208,-0.9659258262890683,0.12409867172675522,0,Low,No risk indicators
user_0018,2,2026-07-16 14:42:57.000000,10.0.165.121,2,2,3,240,2,940a9217-e12e-4336-a842-1615cd2a73c3,3,2,1,0,Normal,0,14,16,3,0,7,1,0,0,0,0,0,0.3353658536585366,-0.4999999999999997,-0.8660254037844388,0.03984819734345351,0,Low,No risk indicators
user_0039,2,2026-05-27 12:49:28.000000,172.22.175.201,3,7,3,369,6,6c64bc02-2d28-4114-950a-49fae1541646,4,5,1,20,Normal,0,12,27,2,0,5,1,0,1,0,0,0,0.40236686390532544,1.2246467991473532e-16,-1.0,0.06432637571157496,0,Low,Sensitive resource
svc_0007,1,2026-06-22 14:57:25.000000,172.27.204.229,7,0,2,537,0,5edd09e9-9d87-49a4-8977-a9d5095bda0f,2,0,0,20,Normal,0,14,22,0,0,6,1,0,0,0,1,0,0.37267080745341613,-0.4999999999999997,-0.8660254037844388,0.09620493358633776,0,Low,Failed login
user_0022,2,2026-05-18 05:25:37.000000,10.115.32.57,3,2,0,617,2,a31b62cd-24cf-4f72-9697-644e42c0690c,2,0,1,15,Normal,0,5,18,0,0,5,0,0,0,0,0,0,0.36774193548387096,0.9659258262890683,0.25881904510252074,0.11138519924098672,0,Low,Off-hour login
user_0021,2,2026-07-17 13:05:43.000000,192.168.159.163,1,1,3,257,12,f1e804c2-7940-4782-a7b6-59ff942c79f4,0,3,1,20,Normal,0,13,17,4,0,7,1,0,1,0,0,0,0.3181818181818182,-0.2588190451025208,-0.9659258262890683,0.043074003795066415,0,Low,Sensitive resource
user_0036,2,2026-05-25 09:40:23.000000,10.234.51.208,3,10,2,704,11,9f7b0e49-3dc8-4763-9238-7a6e4d9eb10c,3,2,1,0,Normal,0,9,25,0,0,5,1,0,0,0,0,0,0.3058823529411765,0.7071067811865476,-0.7071067811865475,0.12789373814041746,0,Low,No risk indicators
dev_0006,0,2026-05-13 14:09:00.000000,172.22.196.246,4,8,4,783,9,924a8d01-b7e0-4be6-9319-ae8392ec9b6c,1,4,1,20,Normal,0,14,13,2,0,5,1,0,1,0,0,0,0.28804347826086957,-0.4999999999999997,-0.8660254037844388,0.1428842504743833,0,Low,Sensitive resource
user_0025,2,2026-07-08 09:58:44.000000,172.22.48.217,2,1,4,567,12,e7ed4954-eb4d-4d0f-944d-6bf6600bc757,4,3,1,20,Normal,0,9,8,2,0,7,1,0,1,0,0,0,0.3764705882352941,0.7071067811865476,-0.7071067811865475,0.10189753320683112,0,Low,Sensitive resource
user_0030,2,2026-05-08 13:22:25.000000,10.199.135.245,0,7,4,969,6,dab42e8b-d88d-4639-ab93-84affb134023,0,1,1,20,Normal,0,13,8,4,0,5,1,0,1,0,0,0,0.3609467455621302,-0.2588190451025208,-0.9659258262890683,0.17817836812144214,0,Low,Sensitive resource
user_0005,2,2026-06-11 18:57:15.000000,10.47.194.145,8,2,4,624,2,e03d7c74-4a2a-4966-b026-0f9cb6700500,3,4,1,0,Normal,0,18,11,3,0,6,1,0,0,0,0,0,0.3469387755102041,-1.0,-1.8369701987210297e-16,0.1127134724857685,0,Low,No risk indicators
dev_0010,0,2026-07-23 02:21:29.000000,192.168.146.228,2,6,0,616,7,a8e21831-21fe-49b6-a148-5fca88e12937,0,4,1,35,Normal,0,2,23,3,0,7,0,0,1,0,0,0,0.32642487046632124,0.49999999999999994,0.8660254037844387,0.1111954459203036,0,Medium,"Off-hour login, Sensitive resource"
user_0031,2,2026-06-18 12:04:33.000000,10.97.151.32,3,10,2,1019,11,d16a797d-7435-459b-b43f-826b202d1d8c,1,1,1,0,Normal,0,12,18,3,0,6,1,0,0,0,0,0,0.38922155688622756,1.2246467991473532e-16,-1.0,0.1876660341555977,0,Low,No risk indicators
svc_0001,1,2026-06-12 23:43:10.000000,192.168.218.244,4,10,2,482,11,94021491-d8ae-437d-81ef-98192c57478e,0,4,1,15,Normal,0,23,12,4,0,6,0,0,0,0,0,0,0.3258426966292135,-0.25881904510252157,0.9659258262890681,0.0857685009487666,0,Low,Off-hour login
svc_0005,1,2026-06-05 23:04:43.000000,192.168.55.41,6,1,2,560,10,5d57a325-a039-4e37-a135-f5bfc828ada6,2,3,1,35,Normal,0,23,5,4,0,6,0,0,1,0,0,0,0.33163265306122447,-0.25881904510252157,0.9659258262890681,0.10056925996204934,0,Medium,"Off-hour login, Sensitive resource"
user_0036,2,2026-06-10 12:14:38.000000,10.234.51.247,3,10,2,469,11,9f7b0e49-3dc8-4763-9238-7a6e4d9eb10c,3,2,1,0,Normal,0,12,10,2,0,6,1,0,0,0,0,0,0.3058823529411765,1.2246467991473532e-16,-1.0,0.08330170777988614,0,Low,No risk indicators
svc_0008,1,2026-06-02 07:38:51.000000,10.55.222.91,0,10,3,401,11,d8cc8bc6-8d4b-411f-82b8-90abe5a670e0,0,0,1,15,Normal,0,7,2,1,0,6,0,0,0,0,0,0,0.3277777777777778,0.9659258262890683,-0.25881904510252063,0.07039848197343454,0,Low,Off-hour login
user_0029,2,2026-06-24 08:46:29.000000,10.85.208.154,0,10,4,488,11,00c6c120-68a9-4c9a-b771-62d6e1c2a691,1,2,1,0,Normal,0,8,24,2,0,6,1,0,0,0,0,0,0.35638297872340424,0.8660254037844387,-0.4999999999999998,0.08690702087286528,0,Low,No risk indicators
dev_0001,0,2026-05-30 05:30:13.000000,192.168.209.221,3,8,4,621,9,8d2265ae-0867-47b8-acc9-0fe02613db70,2,2,1,45,Normal,0,5,30,5,1,5,0,1,1,0,0,0,0.36416184971098264,0.9659258262890683,0.25881904510252074,0.11214421252371916,0,Medium,"Off-hour login, Weekend login, Sensitive resource"
user_0031,2,2026-05-06 12:56:45.000000,10.97.151.138,3,2,2,509,2,d16a797d-7435-459b-b43f-826b202d1d8c,1,1,1,0,Normal,0,12,6,2,0,5,1,0,0,0,0,0,0.2634730538922156,1.2246467991473532e-16,-1.0,0.09089184060721063,0,Low,No risk indicators
user_0010,2,2026-07-19 13:29:45.000000,192.168.112.220,6,7,4,740,6,8bf3157a-4510-461a-8ef8-40d6ad1fbf1b,1,5,1,30,Normal,0,13,19,6,1,7,1,1,1,0,0,0,0.30612244897959184,-0.2588190451025208,-0.9659258262890683,0.1347248576850095,0,Medium,"Weekend login, Sensitive resource"
user_0031,2,2026-06-16 08:44:21.000000,10.97.151.195,3,10,2,626,11,d16a797d-7435-459b-b43f-826b202d1d8c,1,1,1,0,Normal,0,8,16,1,0,6,1,0,0,0,0,0,0.38922155688622756,0.8660254037844387,-0.4999999999999998,0.11309297912713473,0,Low,No risk indicators
svc_0002,1,2026-05-08 05:50:10.000000,192.168.75.63,7,10,2,863,11,6dc430cf-d03e-4a9a-8eef-11613a2611d2,3,4,1,15,Normal,0,5,8,4,0,5,0,0,0,0,0,0,0.4,0.9659258262890683,0.25881904510252074,0.15806451612903225,0,Low,Off-hour login
svc_0009,1,2026-07-25 23:48:14.000000,172.22.130.83,5,8,0,945,9,24c6dd4c-bba2-49cd-a3c0-89940f328f7f,0,0,1,45,Normal,0,23,25,5,1,7,0,1,1,0,0,0,0.32098765432098764,-0.25881904510252157,0.9659258262890681,0.17362428842504743,0,Medium,"Off-hour login, Weekend login, Sensitive resource"
user_0028,2,2026-06-27 05:44:37.000000,172.23.38.45,5,2,3,564,2,46efdefd-93ab-45ce-af8a-f7ed84cf14a1,0,4,1,25,Normal,0,5,27,5,1,6,0,1,0,0,0,0,0.34394904458598724,0.9659258262890683,0.25881904510252074,0.10132827324478179,0,Medium,"Off-hour login, Weekend login"
user_0021,2,2026-06-12 12:30:08.000000,192.168.159.98,1,1,3,428,12,f1e804c2-7940-4782-a7b6-59ff942c79f4,0,3,1,20,Normal,0,12,12,4,0,6,1,0,1,0,0,0,0.3181818181818182,1.2246467991473532e-16,-1.0,0.07552182163187855,0,Low,Sensitive resource
user_0038,2,2026-04-27 11:28:11.000000,10.153.53.254,9,10,2,786,11,94340351-1f55-47c2-bdb6-1f12d855844a,0,2,1,0,Normal,0,11,27,0,0,4,1,0,0,0,0,0,0.3719512195121951,0.258819045102521,-0.9659258262890682,0.14345351043643265,0,Low,No risk indicators
