entity_id,entity_type,timestamp,source_ip,geo_location,resource_accessed,auth_method,session_duration,command_sequence,device_fingerprint,browser,operating_system,login_result,risk_score,attack_type,label
user_0007,user,2026-05-27 02:05:27.737940,10.35.23.154,USA,Database,token,3052,login>vpn>database,fe4f4d53-3b9a-4386-b718-578b0d1a02cb,Edge,Windows,success,91,Low and Slow Exfiltration,1
svc_0010,service_account,2026-07-08 07:34:24.000000,172.29.35.24,USA,Cloud Dashboard,certificate,498,login>cloud,67630e3e-9b3d-4703-9e69-15d4e248ed2f,Firefox,Android,success,13,Normal,0
user_0021,user,2026-05-25 12:35:51.000000,192.168.159.192,Brazil,Database,password,404,login>server>database,f1e804c2-7940-4782-a7b6-59ff942c79f4,API,Ubuntu,success,10,Normal,0
dev_0004,edge_device,2026-07-15 16:41:39.000000,192.168.86.117,USA,PLC,certificate,621,login>plc,4dfeaaab-a98f-4fc9-aa42-b7be7677378f,Edge,Firmware,success,35,Normal,0
user_0035,user,2026-05-05 17:48:44.000000,10.160.122.220,Singapore,VPN,password,596,login>vpn,f07218bf-f0f3-4a94-867d-66f667504c9e,Safari,macOS,success,14,Normal,0
user_0037,user,2026-05-30 12:05:10.000000,10.125.189.124,France,VPN,biometric,830,login>vpn,35398fc2-c65e-4cb6-8fa3-1f63cf498aa2,Firefox,Android,success,3,Normal,0
user_0004,user,2026-05-05 10:54:31.000000,172.16.81.200,Singapore,Payroll,certificate,640,login>payroll,c1084433-e9e2-46ea-8099-cfac42dfb133,Edge,Linux,success,18,Normal,0
user_0032,user,2026-07-21 14:14:39.000000,10.25.244.48,India,Finance,MFA,758,login>finance,3e4da5e7-f91f-470a-8a69-4be6ed39df33,API,Windows,success,22,Normal,0
svc_0007,service_account,2026-06-23 15:57:16.000000,172.27.204.223,Singapore,VPN,certificate,873,login>vpn,5edd09e9-9d87-49a4-8977-a9d5095bda0f,Edge,Android,success,9,Normal,0
svc_0007,service_account,2026-07-15 14:35:55.000000,172.27.204.196,Singapore,VPN,certificate,691,login>vpn,5edd09e9-9d87-49a4-8977-a9d5095bda0f,Edge,Android,success,7,Normal,0
user_0037,user,2026-05-22 17:13:02.000000,10.125.189.86,France,VPN,biometric,666,login>vpn,35398fc2-c65e-4cb6-8fa3-1f63cf498aa2,Firefox,Android,success,26,Normal,0
dev_0006,edge_device,2026-06-12 17:58:01.000000,172.22.196.100,Germany,PLC,token,794,login>plc,924a8d01-b7e0-4be6-9319-ae8392ec9b6c,Chrome,Windows,success,16,Normal,0
user_0024,user,2026-06-26 12:49:55.000000,172.31.109.89,UK,Cloud Dashboard,token,156,login>cloud,5cff8913-d46f-4c2c-bdf1-c5a4b4669854,Safari,Linux,success,13,Normal,0
dev_0007,edge_device,2026-07-20 05:19:28.000000,10.90.237.207,USA,IoT Gateway,token,529,login>iot,b7bb20a4-6690-449d-8f73-2988644ae253,Safari,Linux,success,20,Normal,0
user_0018,user,2026-07-06 09:51:45.000000,10.0.165.141,Canada,Email,password,847,login>email,940a9217-e12e-4336-a842-1615cd2a73c3,Firefox,Linux,success,18,Normal,0
user_0010,user,2026-06-06 08:56:22.000000,192.168.112.232,Japan,Payroll,token,512,login>payroll,8bf3157a-4510-461a-8ef8-40d6ad1fbf1b,Chrome,macOS,success,23,Normal,0
user_0014,user,2026-06-12 16:48:56.000000,10.81.216.211,Australia,HR,biometric,770,login>hr,7ecf9e90-0d56-4a91-a9e3-82f599d34e96,API,Ubuntu,success,5,Normal,0
svc_0003,service_account,2026-06-05 00:51:49.000000,10.127.52.195,UK,Production Server,MFA,522,login>server,8603dc77-88ab-4dce-9611-39ebd5ea782a,Edge,Linux,success,12,Normal,0
dev_0004,edge_device,2026-07-07 03:30:08.000000,192.168.86.190,USA,IoT Gateway,certificate,711,login>iot,4dfeaaab-a98f-4fc9-aa42-b7be7677378f,Edge,Firmware,success,23,Normal,0
user_0010,user,2026-05-29 10:54:44.000000,192.168.112.115,Japan,Email,token,694,login>email,8bf3157a-4510-461a-8ef8-40d6ad1fbf1b,Chrome,macOS,success,15,Normal,0
user_0022,user,2026-05-13 11:04:53.000000,10.115.32.196,France,Payroll,MFA,973,login>payroll,a31b62cd-24cf-4f72-9697-644e42c0690c,Edge,Android,success,18,Normal,0
user_0039,user,2026-07-10 14:28:29.000000,172.22.175.121,France,Database,password,327,login>vpn>database,6c64bc02-2d28-4114-950a-49fae1541646,Safari,macOS,success,14,Normal,0
user_0023,user,2026-05-15 15:43:34.000000,10.36.30.105,Canada,Email,MFA,590,login>email,6e5b34bb-8170-4f57-8e20-74651e0c2403,Chrome,Android,success,13,Normal,0
user_0039,user,2026-06-01 17:41:54.000000,172.22.175.197,France,Payroll,password,607,login>payroll,6c64bc02-2d28-4114-950a-49fae1541646,Safari,macOS,success,16,Normal,0
user_0002,user,2026-05-14 11:41:40.000000,192.168.44.240,India,HR,MFA,610,login>hr,8e0148f7-9de8-4a46-a286-6c4a26c50ebc,Chrome,Linux,success,21,Normal,0
user_0039,user,2026-06-16 06:40:42.000000,145.205.125.161,France,VPN,password,263,login>vpn,6c64bc02-2d28-4114-950a-49fae1541646,Safari,macOS,fail,80,Credential Stuffing,1
user_0010,user,2026-06-28 08:46:40.000000,192.168.112.252,Japan,Email,token,592,login>email,8bf3157a-4510-461a-8ef8-40d6ad1fbf1b,Chrome,macOS,success,1,Normal,0
user_0006,user,2026-04-27 14:28:44.000000,192.168.63.201,Singapore,Finance,biometric,313,login>finance,f4aef081-9e0e-4fd1-9d63-3196c819d12e,API,macOS,success,14,Normal,0
user_0011,user,2026-05-18 08:28:10.000000,172.18.108.89,Japan,Payroll,token,911,login>payroll,f32d7071-b794-46a8-8768-7ff71d311afe,Safari,Ubuntu,success,22,Normal,0
svc_0009,service_account,2026-06-15 12:25:38.000000,172.22.130.70,India,Production Server,MFA,507,login>server,24c6dd4c-bba2-49cd-a3c0-89940f328f7f,API,Android,success,18,Normal,0
dev_0006,edge_device,2026-04-30 22:19:35.000000,172.22.196.166,Germany,Production Server,token,853,login>server,924a8d01-b7e0-4be6-9319-ae8392ec9b6c,Chrome,Windows,success,8,Normal,0
user_0033,user,2026-06-07 08:05:31.000000,10.34.120.232,Japan,HR,password,706,login>hr,e0702736-5748-47af-832c-a00d590e623f,API,Android,success,0,Normal,0
svc_0007,service_account,2026-07-08 19:54:30.000000,172.27.204.172,Singapore,Cloud Dashboard,certificate,632,login>cloud,5edd09e9-9d87-49a4-8977-a9d5095bda0f,Edge,Android,success,20,Normal,0
dev_0003,edge_device,2026-07-12 04:47:59.000000,172.22.220.150,Brazil,IoT Gateway,token,718,login>iot,c5e3a45d-0416-4be1-a9de-a7b4d9e5d73c,Edge,Android,success,13,Normal,0
user_0032,user,2026-07-09 11:44:15.000000,10.25.244.134,India,VPN,MFA,706,login>vpn,3e4da5e7-f91f-470a-8a69-4be6ed39df33,API,Windows,success,14,Normal,0
user_0034,user,2026-07-06 22:30:39.000000,104.119.170.173,UK,Database,certificate,183,login>server>database,7311a3a2-124e-4295-a182-2d24701a7ef7,API,macOS,fail,97,Credential Stuffing,1
user_0020,user,2026-05-11 08:28:25.000000,192.168.84.149,Australia,Finance,MFA,439,login>finance,ba6fdd1c-e5c7-4ab3-bcd1-74722f7c20bb,Edge,Android,success,10,Normal,0
svc_0009,service_account,2026-04-28 21:41:10.000000,172.22.130.85,India,Database,MFA,399,login>server>database,24c6dd4c-bba2-49cd-a3c0-89940f328f7f,API,Android,success,8,Normal,0
user_0013,user,2026-05-04 08:13:57.000000,172.28.185.226,Brazil,VPN,password,260,login>vpn,e8a4f7eb-1bcc-4f70-b59e-49bd63602b61,Chrome,Windows,success,23,Normal,0
user_0023,user,2026-05-24 13:04:13.000000,10.36.30.80,Canada,VPN,MFA,669,login>vpn,6e5b34bb-8170-4f57-8e20-74651e0c2403,Chrome,Android,success,0,Normal,0
dev_0006,edge_device,2026-05-05 18:41:00.000000,172.22.196.81,Germany,PLC,token,282,login>plc,924a8d01-b7e0-4be6-9319-ae8392ec9b6c,Chrome,Windows,success,17,Normal,0
user_0017,user,2026-05-23 13:06:02.000000,192.168.152.170,UK,Database,certificate,702,login>vpn>database,16c776ae-77d7-47a5-a047-2b1f5d82656f,Edge,Linux,success,6,Normal,0
user_0036,user,2026-06-14 14:36:37.000000,10.234.51.205,France,VPN,certificate,731,login>vpn,9f7b0e49-3dc8-4763-9238-7a6e4d9eb10c,Firefox,Linux,success,17,Normal,0
dev_0007,edge_device,2026-06-08 11:47:33.000000,10.90.237.136,USA,Production Server,token,450,login>server,b7bb20a4-6690-449d-8f73-2988644ae253,Safari,Linux,success,9,Normal,0
user_0002,user,2026-05-11 17:05:19.000000,192.168.44.68,India,Finance,MFA,486,login>finance,8e0148f7-9de8-4a46-a286-6c4a26c50ebc,Chrome,Linux,success,22,Normal,0
user_0035,user,2026-05-16 11:42:28.000000,10.160.122.222,Singapore,VPN,password,601,login>vpn,f07218bf-f0f3-4a94-867d-66f667504c9e,Safari,macOS,success,27,Normal,0
user_0019,user,2026-05-13 13:15:43.000000,10.40.43.138,France,Database,token,561,login>vpn>database,0419583b-1677-45c9-8cfb-9d2e7075967a,Edge,Linux,success,23,Normal,0
dev_0006,edge_device,2026-05-16 00:27:50.000000,172.22.196.210,Germany,SCADA,token,714,login>scada,924a8d01-b7e0-4be6-9319-ae8392ec9b6c,Chrome,Windows,success,4,Normal,0
user_0040,user,2026-06-20 09:12:17.000000,10.216.141.107,Germany,Cloud Dashboard,token,376,login>cloud,385be631-cffa-4ba1-a00d-8b72bb9920a7,Firefox,Linux,success,14,Normal,0
user_0031,user,2026-06-13 12:55:27.000000,10.97.151.49,France,Finance,certificate,254,login>finance,d16a797d-7435-459b-b43f-826b202d1d8c,Chrome,Firmware,success,30,Normal,0
user_0024,user,2026-05-09 12:06:34.000000,172.31.109.202,UK,Cloud Dashboard,token,31,login>cloud,5cff8913-d46f-4c2c-bdf1-c5a4b4669854,Safari,Linux,success,3,Normal,0
user_0026,user,2026-07-08 13:35:18.000000,192.168.27.19,India,Database,certificate,648,login>server>database,8ee61517-f438-4190-b1f4-e99a471b59fd,Safari,Firmware,success,10,Normal,0
dev_0007,edge_device,2026-06-20 05:07:51.000000,10.90.237.87,USA,SCADA,token,687,login>scada,b7bb20a4-6690-449d-8f73-2988644ae253,Safari,Linux,fail,8,Normal,0
user_0020,user,2026-07-11 08:30:05.000000,192.168.84.253,Australia,Database,MFA,544,login>vpn>database,ba6fdd1c-e5c7-4ab3-bcd1-74722f7c20bb,Edge,Android,success,18,Normal,0
user_0013,user,2026-06-19 16:48:34.000000,172.28.185.49,Brazil,Finance,password,504,login>finance,e8a4f7eb-1bcc-4f70-b59e-49bd63602b61,Chrome,Windows,success,10,Normal,0
user_0003,user,2026-07-25 10:52:28.000000,192.168.13.239,Australia,Cloud Dashboard,biometric,600,login>cloud,577b0707-ee51-410f-a6ba-80e16d44de82,Edge,Ubuntu,success,18,Normal,0
user_0017,user,2026-07-15 09:08:05.000000,192.168.152.219,UK,Database,certificate,554,login>vpn>database,16c776ae-77d7-47a5-a047-2b1f5d82656f,Edge,Linux,success,17,Normal,0
user_0039,user,2026-07-03 10:23:15.000000,172.22.175.216,France,Database,password,577,login>vpn>database,6c64bc02-2d28-4114-950a-49fae1541646,Safari,macOS,success,15,Normal,0
dev_0006,edge_device,2026-05-11 15:54:48.000000,172.22.196.81,Germany,PLC,token,509,login>plc,924a8d01-b7e0-4be6-9319-ae8392ec9b6c,Chrome,Windows,success,8,Normal,0
user_0003,user,2026-05-24 16:23:34.000000,192.168.13.82,Australia,VPN,biometric,254,login>vpn,577b0707-ee51-410f-a6ba-80e16d44de82,Edge,Ubuntu,fail,84,Brute Force,1
user_0036,user,2026-07-23 18:17:02.000000,10.234.51.215,France,Email,certificate,474,login>email,9f7b0e49-3dc8-4763-9238-7a6e4d9eb10c,Firefox,Linux,success,26,Normal,0
dev_0010,edge_device,2026-05-18 17:43:33.000000,192.168.146.46,Canada,PLC,MFA,631,login>plc,a8e21831-21fe-49b6-a148-5fca88e12937,API,Windows,success,11,Normal,0
user_0003,user,2026-05-15 10:07:20.000000,192.168.13.234,Australia,VPN,biometric,745,login>vpn,577b0707-ee51-410f-a6ba-80e16d44de82,Edge,Ubuntu,success,17,Normal,0
user_0010,user,2026-06-19 17:03:06.000000,192.168.112.148,Japan,Database,token,783,login>vpn>database,8bf3157a-4510-461a-8ef8-40d6ad1fbf1b,Chrome,macOS,success,23,Normal,0
user_0004,user,2026-06-02 18:31:18.000000,172.16.81.147,Singapore,Payroll,certificate,651,login>payroll,c1084433-e9e2-46ea-8099-cfac42dfb133,Edge,Linux,success,6,Normal,0
dev_0002,edge_device,2026-07-24 08:34:34.000000,192.168.194.215,Australia,IoT Gateway,certificate,856,login>iot,f95ea9d1-d2e9-48c8-a38b-fc96b0af2f93,API,Windows,success,15,Normal,0
user_0005,user,2026-05-26 03:22:47.000000,10.47.194.51,UK,Payroll,token,559,login>payroll,e03d7c74-4a2a-4966-b026-0f9cb6700500,Firefox,Windows,success,30,Normal,0
dev_0008,edge_device,2026-04-28 00:23:12.000000,192.168.162.140,France,Production Server,token,488,login>server,03efd209-f2ee-4eaa-9c68-09e209b5a94e,Safari,Linux,success,0,Normal,0
dev_0008,edge_device,2026-06-23 12:13:19.000000,192.168.162.109,France,Production Server,token,560,login>server,03efd209-f2ee-4eaa-9c68-09e209b5a94e,Safari,Linux,success,13,Normal,0
svc_0005,service_account,2026-06-13 20:27:36.000000,192.168.55.133,Japan,VPN,certificate,736,login>vpn,5d57a325-a039-4e37-a135-f5bfc828ada6,Edge,Ubuntu,success,11,Normal,0
svc_0001,service_account,2026-07-02 20:04:35.000000,192.168.218.137,Germany,VPN,certificate,553,login>vpn,94021491-d8ae-437d-81ef-98192c57478e,API,Windows,success,16,Normal,0
user_0040,user,2026-07-18 14:58:16.000000,10.216.141.232,Germany,Payroll,token,392,login>payroll,385be631-cffa-4ba1-a00d-8b72bb9920a7,Firefox,Linux,success,9,Normal,0
user_0031,user,2026-05-26 17:52:53.000000,10.97.151.240,France,VPN,certificate,825,login>vpn,d16a797d-7435-459b-b43f-826b202d1d8c,Chrome,Firmware,success,15,Normal,0
user_0023,user,2026-05-02 13:40:14.000000,10.36.30.52,Canada,Email,MFA,687,login>email,6e5b34bb-8170-4f57-8e20-74651e0c2403,Chrome,Android,success,16,Normal,0
user_0005,user,2026-05-16 10:07:47.000000,10.47.194.2,UK,Database,token,464,login>vpn>database,e03d7c74-4a2a-4966-b026-0f9cb6700500,Firefox,Windows,success,25,Normal,0
svc_0008,service_account,2026-07-21 14:27:23.000000,10.55.222.243,Australia,Production Server,password,290,login>server,d8cc8bc6-8d4b-411f-82b8-90abe5a670e0,API,Android,success,5,Normal,0
user_0017,user,2026-07-04 18:01:28.000000,192.168.152.84,UK,Cloud Dashboard,certificate,131,login>cloud,16c776ae-77d7-47a5-a047-2b1f5d82656f,Edge,Linux,success,17,Normal,0
svc_0003,service_account,2026-06-29 06:34:42.000000,10.127.52.142,UK,Cloud Dashboard,MFA,601,login>cloud,8603dc77-88ab-4dce-9611-39ebd5ea782a,Edge,Linux,success,12,Normal,0
svc_0008,service_account,2026-07-22 19:31:25.000000,10.55.222.190,Australia,VPN,password,554,login>vpn,d8cc8bc6-8d4b-411f-82b8-90abe5a670e0,API,Android,success,7,Normal,0
user_0007,user,2026-05-16 18:15:36.000000,10.35.23.77,USA,Database,token,551,login>vpn>database,fe4f4d53-3b9a-4386-b718-578b0d1a02cb,Edge,Windows,success,27,Normal,0
user_0018,user,2026-06-02 09:04:22.000000,10.0.165.225,Canada,HR,password,461,login>hr,940a9217-e12e-4336-a842-1615cd2a73c3,Firefox,Linux,success,14,Normal,0
svc_0009,service_account,2026-06-20 06:50:16.000000,172.22.130.155,India,Database,MFA,390,login>server>database,24c6dd4c-bba2-49cd-a3c0-89940f328f7f,API,Android,success,14,Normal,0
svc_0001,service_account,2026-05-27 01:06:01.000000,192.168.218.122,Germany,Database,certificate,783,login>server>database,94021491-d8ae-437d-81ef-98192c57478e,API,Windows,success,24,Normal,0
user_0010,user,2026-06-27 13:05:19.000000,192.168.112.153,Japan,Database,token,300,login>server>database,8bf3157a-4510-461a-8ef8-40d6ad1fbf1b,Chrome,macOS,success,14,Normal,0
user_0005,user,2026-05-03 14:08:53.000000,10.47.194.162,UK,Database,token,489,login>vpn>database,e03d7c74-4a2a-4966-b026-0f9cb6700500,Firefox,Windows,success,5,Normal,0
user_0034,user,2026-06-10 10:59:21.000000,192.168.41.143,UK,Finance,certificate,598,login>finance,7311a3a2-124e-4295-a182-2d24701a7ef7,API,macOS,success,17,Normal,0
user_0027,user,2026-05-05 18:53:50.000000,10.127.98.236,Germany,HR,certificate,676,login>hr,9af1c663-ba5e-4a3e-bc58-78f28d6b95b1,Safari,Linux,success,7,Normal,0
user_0003,user,2026-05-04 12:00:28.000000,192.168.13.113,Australia,Finance,biometric,351,login>finance,577b0707-ee51-410f-a6ba-80e16d44de82,Edge,Ubuntu,success,18,Normal,0
user_0040,user,2026-07-22 12:58:39.000000,10.216.141.152,Germany,Email,token,767,login>email,385be631-cffa-4ba1-a00d-8b72bb9920a7,Firefox,Linux,success,5,Normal,0
user_0021,user,2026-05-10 13:08:52.000000,192.168.159.252,Brazil,HR,password,720,login>hr,f1e804c2-7940-4782-a7b6-59ff942c79f4,API,Ubuntu,success,29,Normal,0
user_0028,user,2026-06-19 08:21:23.000000,172.23.38.31,India,HR,password,525,login>hr,46efdefd-93ab-45ce-af8a-f7ed84cf14a1,API,Windows,success,4,Normal,0
user_0040,user,2026-07-17 13:47:35.000000,10.216.141.211,Germany,Email,token,483,login>email,385be631-cffa-4ba1-a00d-8b72bb9920a7,Firefox,Linux,success,14,Normal,0
user_0009,user,2026-07-01 16:32:59.000000,192.168.87.131,Germany,Finance,certificate,649,login>finance,23abb625-40c9-4a2a-bbc3-d1d58d0aea3a,Safari,Ubuntu,success,14,Normal,0
user_0027,user,2026-06-01 11:44:10.000000,10.127.98.242,Germany,HR,certificate,609,login>hr,9af1c663-ba5e-4a3e-bc58-78f28d6b95b1,Safari,Linux,success,13,Normal,0
dev_0007,edge_device,2026-06-23 11:28:41.000000,10.90.237.102,USA,SCADA,token,574,login>scada,b7bb20a4-6690-449d-8f73-2988644ae253,Safari,Linux,success,21,Normal,0
svc_0001,service_account,2026-06-10 02:11:38.000000,192.168.218.34,Germany,VPN,certificate,847,login>vpn,94021491-d8ae-437d-81ef-98192c57478e,API,Windows,success,25,Normal,0
user_0036,user,2026-05-08 08:44:01.000000,10.234.51.183,France,Email,certificate,847,login>email,9f7b0e49-3dc8-4763-9238-7a6e4d9eb10c,Firefox,Linux,success,11,Normal,0
dev_0002,edge_device,2026-05-08 04:42:52.000000,192.168.194.31,Australia,PLC,certificate,591,login>plc,f95ea9d1-d2e9-48c8-a38b-fc96b0af2f93,API,Windows,success,10,Normal,0
svc_0001,service_account,2026-07-08 11:36:27.000000,192.168.218.126,Germany,Cloud Dashboard,certificate,509,login>cloud,94021491-d8ae-437d-81ef-98192c57478e,API,Windows,success,33,Normal,0
user_0024,user,2026-07-19 16:28:33.000000,172.31.109.149,UK,Finance,token,260,login>finance,5cff8913-d46f-4c2c-bdf1-c5a4b4669854,Safari,Linux,success,4,Normal,0
user_0025,user,2026-07-14 08:57:48.000000,172.22.48.228,Canada,HR,token,526,login>hr,e7ed4954-eb4d-4d0f-944d-6bf6600bc757,Safari,Ubuntu,success,17,Normal,0
user_0008,user,2026-06-13 11:08:16.000000,172.30.186.144,Japan,Payroll,password,323,login>payroll,92107f27-1c84-4c35-9bb7-92e385ca6c16,Firefox,Firmware,success,13,Normal,0
user_0009,user,2026-06-28 11:10:58.000000,192.168.87.236,Germany,Database,certificate,851,login>server>database,23abb625-40c9-4a2a-bbc3-d1d58d0aea3a,Safari,Ubuntu,success,7,Normal,0
user_0020,user,2026-05-25 15:44:45.000000,192.168.84.72,Australia,Database,MFA,641,login>vpn>database,ba6fdd1c-e5c7-4ab3-bcd1-74722f7c20bb,Edge,Android,success,15,Normal,0
svc_0004,service_account,2026-04-29 11:45:41.000000,10.211.12.248,Australia,VPN,MFA,643,login>vpn,e9992184-531c-431b-adac-b062b0f934bc,Edge,macOS,success,22,Normal,0
user_0035,user,2026-06-11 09:39:55.000000,10.160.122.173,Singapore,Payroll,password,716,login>payroll,f07218bf-f0f3-4a94-867d-66f667504c9e,Safari,macOS,success,12,Normal,0
user_0022,user,2026-05-23 15:56:07.000000,10.115.32.103,France,Email,MFA,363,login>email,a31b62cd-24cf-4f72-9697-644e42c0690c,Edge,Android,success,22,Normal,0
user_0013,user,2026-05-25 09:16:37.000000,172.28.185.64,Brazil,Finance,password,528,login>finance,e8a4f7eb-1bcc-4f70-b59e-49bd63602b61,Chrome,Windows,success,17,Normal,0
user_0027,user,2026-06-19 15:15:51.000000,10.127.98.71,Germany,HR,certificate,250,login>hr,9af1c663-ba5e-4a3e-bc58-78f28d6b95b1,Safari,Linux,fail,95,Brute Force,1
user_0040,user,2026-07-16 09:45:19.000000,10.216.141.163,Germany,Payroll,token,260,login>payroll,385be631-cffa-4ba1-a00d-8b72bb9920a7,Firefox,Linux,success,17,Normal,0
user_0018,user,2026-05-12 08:39:10.000000,10.0.165.55,Canada,Email,password,330,login>email,940a9217-e12e-4336-a842-1615cd2a73c3,Firefox,Linux,success,8,Normal,0
dev_0009,edge_device,2026-05-14 23:29:17.000000,172.24.126.3,Japan,Production Server,password,453,login>server,7e258f18-160b-4a2c-bf80-a9e1e2d5eac2,Firefox,Ubuntu,success,15,Normal,0
user_0007,user,2026-05-18 15:26:23.000000,10.35.23.217,USA,VPN,token,419,login>vpn,fe4f4d53-3b9a-4386-b718-578b0d1a02cb,Edge,Windows,fail,8,Normal,0
user_0027,user,2026-05-01 08:40:35.000000,10.127.98.153,Germany,Finance,certificate,358,login>finance,9af1c663-ba5e-4a3e-bc58-78f28d6b95b1,Safari,Linux,success,7,Normal,0
user_0032,user,2026-07-08 09:14:09.000000,10.25.244.71,India,VPN,MFA,399,login>vpn,3e4da5e7-f91f-470a-8a69-4be6ed39df33,API,Windows,success,3,Normal,0
dev_0003,edge_device,2026-06-08 02:39:53.000000,172.22.220.109,Brazil,PLC,token,450,login>plc,c5e3a45d-0416-4be1-a9de-a7b4d9e5d73c,Edge,Android,success,17,Normal,0
user_0001,user,2026-05-29 20:05:56.000000,192.168.57.130,Japan,Database,password,584,login>server>database,37d4a96c-874f-407e-ac71-59c3c745b2da,Edge,Linux,success,12,Normal,0
user_0037,user,2026-04-30 18:49:36.000000,10.125.189.68,France,Payroll,biometric,436,login>payroll,35398fc2-c65e-4cb6-8fa3-1f63cf498aa2,Firefox,Android,success,31,Normal,0
user_0018,user,2026-07-23 12:06:52.000000,10.0.165.61,Canada,Email,password,261,login>email,940a9217-e12e-4336-a842-1615cd2a73c3,Firefox,Linux,success,7,Normal,0
dev_0006,edge_device,2026-05-03 00:21:47.000000,172.22.196.133,Germany,PLC,token,363,login>plc,924a8d01-b7e0-4be6-9319-ae8392ec9b6c,Chrome,Windows,success,10,Normal,0
user_0029,user,2026-05-26 13:02:43.000000,10.85.208.205,Australia,VPN,token,901,login>vpn,00c6c120-68a9-4c9a-b771-62d6e1c2a691,Chrome,Linux,success,19,Normal,0
dev_0002,edge_device,2026-06-23 07:42:49.000000,192.168.194.118,Australia,PLC,certificate,642,login>plc,f95ea9d1-d2e9-48c8-a38b-fc96b0af2f93,API,Windows,success,11,Normal,0
